,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
228,1041309,0.72,False,Zuid,52.3543,4.88103,Entire home/apt,2,1.0,2.0,5,143.0,4,45,True,1,0,4.94,False,71.5,572.0,0.06,0.12,0.15,4.99,0.00821917808219178,753.013698630137
229,1044448,0.24000000000000002,False,Centrum-Oost,52.36377,4.91788,Entire home/apt,4,2.0,5.0,23,650.0,3,30,True,1,0,3.88,False,162.5,1950.0,0.14,0.29,0.27,10.99,0.6876712328767123,3101.301369863014
230,1044452,0.8,False,Westerpark,52.38912,4.87907,Entire home/apt,2,1.0,1.0,3,150.0,1,1,True,0,1,4.82,True,75.0,150.0,0.09,0.15,0.19,4.99,,
231,1055703,1.0,True,De Baarsjes - Oud-West,52.36051,4.86451,Entire home/apt,6,3.0,3.0,12,291.0,7,180,True,5,3,4.97,False,48.5,2037.0,0.09,0.27,0.21,4.99,0.6767123287671233,1456.5753424657535
232,1057494,0.96,False,Zuid,52.34746,4.87559,Private room,2,1.0,1.0,1,78.0,2,4,True,4,3,4.42,False,39.0,156.0,0.06,0.08,0.16,4.99,,
233,1058082,0.86,False,De Baarsjes - Oud-West,52.36324,4.8679,Entire home/apt,2,1.0,1.0,14,392.0,5,30,True,0,1,4.88,False,196.0,1960.0,0.09,0.18,0.24,4.99,0.4849315068493151,1957.4931506849316
234,1064108,0.17,True,Centrum-West,52.38302,4.8869,Entire home/apt,2,1.0,1.0,6,99.0,7,180,True,1,0,4.75,False,49.5,693.0,0.06,0.09,0.15,4.99,0.4794520547945205,495.0
235,1068565,0.54,False,IJburg - Zeeburgereiland,52.36064,4.97643,Entire home/apt,4,2.0,1.0,1,135.0,5,30,True,0,0,4.79,False,33.75,675.0,0.08,0.13,0.2,4.99,0.4328767123287671,675.0
236,1069142,0.99,False,Centrum-West,52.37228,4.89668,Private room,4,1.0,2.0,6,186.0,2,1125,True,7,6,4.47,True,46.5,372.0,0.07,0.18,0.17,4.99,,
237,1071414,0.99,False,Oud-Oost,52.35764,4.9067,Entire home/apt,2,1.0,1.0,9,189.0,3,21,True,4,6,4.81,False,94.5,567.0,0.1,0.23,0.2,4.99,0.024657534246575342,945.0
238,1072171,0.0,False,Bos en Lommer,52.37729,4.86053,Entire home/apt,4,2.0,2.0,10,107.0,7,365,True,0,0,4.33,False,26.75,749.0,0.07,0.14,0.17,4.99,0.4246575342465753,535.6164383561644
239,1085099,0.67,False,Bos en Lommer,52.37839,4.84853,Entire home/apt,4,2.0,2.0,10,200.0,2,60,True,0,0,4.8,False,50.0,400.0,0.11,0.2,0.27,4.99,0.0,1000.0
240,1086763,0.78,True,Centrum-Oost,52.36256,4.89809,Private room,2,1.0,,4,192.0,3,365,True,13,0,4.79,True,96.0,576.0,0.04,0.18,0.22,4.99,0.35342465753424657,774.6438356164383
241,1086795,1.0,True,Centrum-Oost,52.36218,4.89768,Private room,2,1.0,1.0,11,193.0,3,365,True,3,1,4.63,True,96.5,579.0,0.09,0.23,0.21,4.99,0.29041095890410956,1141.6712328767123
242,1088859,0.5700000000000001,False,De Baarsjes - Oud-West,52.36688,4.87684,Entire home/apt,2,1.0,1.0,4,110.0,3,30,True,0,1,4.87,False,55.0,330.0,0.07,0.17,0.18,4.99,0.010958904109589041,550.0
243,1095819,0.0,False,Oud-Oost,52.35696,4.92971,Entire home/apt,3,2.0,2.0,3,180.0,3,10,True,0,0,4.82,False,60.0,540.0,0.07,0.2,0.22,4.99,0.0,817.3972602739726
244,1100569,0.87,False,Osdorp,52.35622,4.79544,Private room,2,1.0,1.0,7,80.0,2,7,True,0,0,4.84,False,40.0,160.0,0.06,0.12,0.16,4.99,,
245,1102846,0.9,False,Centrum-Oost,52.36474,4.90273,Entire home/apt,3,2.0,2.0,5,180.0,3,21,True,0,0,4.68,False,60.0,540.0,0.07,0.14,0.15,4.99,0.0027397260273972603,900.0
246,1104125,1.0,False,De Baarsjes - Oud-West,52.36603,4.86833,Entire home/apt,2,1.0,1.0,11,125.0,7,21,True,5,3,4.86,False,62.5,875.0,0.06,0.21,0.2,4.99,0.0136986301369863,625.0
247,1105128,0.9,True,Centrum-Oost,52.37309,4.90845,Private room,2,1.0,1.0,5,150.0,2,1125,True,3,0,4.9,False,75.0,300.0,0.07,0.12,0.18,4.99,,
248,1105924,0.5,False,Watergraafsmeer,52.35339,4.94237,Entire home/apt,4,2.0,3.0,13,250.0,4,1125,True,1,0,4.4,False,62.5,1000.0,0.09,0.24,0.26,4.99,0.019178082191780823,1250.0
249,1106466,1.0,False,Gaasperdam - Driemond,52.30573,5.01471,Private room,2,1.0,1.0,1,41.0,2,5,True,0,0,4.1,True,20.5,82.0,0.1,0.09,0.14,0.99,,
250,1116446,1.0,True,Bos en Lommer,52.37871,4.84688,Private room,2,1.0,1.0,1,74.0,1,360,True,1,0,4.25,False,37.0,74.0,0.06,0.11,0.16,2.99,0.16986301369863013,315.52054794520546
251,1120077,0.67,False,Bos en Lommer,52.37784086721657,4.861779064281085,Entire home/apt,2,1.0,1.0,10,287.0,2,1125,True,14,1,4.85,False,143.5,574.0,0.09,0.26,0.19,4.99,,
252,1132247,0.67,False,Westerpark,52.39054,4.88886,Entire home/apt,4,2.0,4.0,9,325.0,3,1125,True,0,0,4.81,False,81.25,975.0,0.12,0.18,0.32,4.99,0.7561643835616438,1625.0
253,1145866,0.96,True,Bos en Lommer,52.37802,4.84513,Private room,2,1.0,2.0,7,85.0,1,60,True,7,2,4.65,False,42.5,85.0,0.05,0.08,0.15,4.99,0.09315068493150686,431.36986301369865
254,1149380,1.0,True,Bijlmer-Centrum,52.31774,4.94647,Private room,4,1.0,4.0,1,55.0,1,1125,True,4,9,4.5600000000000005,True,13.75,55.0,0.05,0.15,0.16,2.99,,
255,1155251,0.13,True,Centrum-West,52.38295,4.88854,Entire home/apt,2,1.0,1.0,11,135.0,7,180,True,3,1,4.83,False,67.5,945.0,0.09,0.18,0.14,4.99,0.5013698630136987,520.4794520547945
256,1155386,0.0,False,De Pijp - Rivierenbuurt,52.34227,4.91217,Entire home/apt,2,1.0,2.0,7,99.0,6,14,True,0,0,4.72,False,49.5,594.0,0.05,0.12,0.16,4.99,0.4383561643835616,499.3150684931507
257,1156220,0.5,False,De Baarsjes - Oud-West,52.36874,4.86693,Entire home/apt,4,2.0,4.0,16,300.0,2,21,True,0,0,5.0,False,75.0,600.0,0.07,0.12,0.38,4.99,0.0,1500.0
258,1158662,0.5,False,De Baarsjes - Oud-West,52.36042,4.86161,Entire home/apt,2,1.0,1.0,12,285.0,3,30,True,0,0,4.86,False,142.5,855.0,0.13,0.28,0.32,4.99,0.0,1424.86301369863
259,1162769,0.41000000000000003,False,Oud-Oost,52.35823,4.92035,Entire home/apt,4,2.0,4.0,15,295.0,4,1125,True,0,0,4.82,False,73.75,1180.0,0.09,0.11,0.26,4.99,0.4438356164383562,1475.0
260,1174506,0.08000000000000002,False,De Pijp - Rivierenbuurt,52.35043,4.90079,Entire home/apt,2,1.0,1.0,9,120.0,4,30,True,0,0,4.95,False,60.0,480.0,0.06,0.12,0.17,4.99,0.0,600.0
261,1182421,0.56,False,Oud-Noord,52.39259,4.91565,Entire home/apt,4,2.0,3.0,2,90.0,4,1125,True,0,0,4.5,False,22.5,360.0,0.06,0.1,0.16,4.99,0.030136986301369864,551.1095890410959
262,1195666,0.63,False,De Baarsjes - Oud-West,52.36501,4.87918,Entire home/apt,4,2.0,4.0,12,386.0,5,25,True,1,0,4.89,False,96.5,1930.0,0.12,0.18,0.22,4.99,0.3095890410958904,1894.1780821917807
263,1196088,0.89,False,Oud-Noord,52.38827,4.94617,Entire home/apt,4,2.0,3.0,15,149.0,2,14,True,3,9,4.66,False,37.25,298.0,0.07,0.17,0.16,4.99,,
264,1201952,1.0,False,Oostelijk Havengebied - Indische Buurt,52.3639,4.93817,Entire home/apt,2,1.0,1.0,4,80.0,2,30,True,0,0,4.86,False,40.0,160.0,0.06,0.11,0.16,4.99,,
265,1223171,0.9400000000000001,False,De Baarsjes - Oud-West,52.367088,4.863511,Private room,4,1.0,4.0,1,107.0,2,1125,True,2,7,4.71,False,26.75,214.0,0.06,0.12,0.18,4.99,,
266,1224695,0.4,False,De Baarsjes - Oud-West,52.37006,4.85853,Entire home/apt,2,1.0,1.0,7,150.0,8,1123,True,0,0,4.77,False,75.0,1200.0,0.06,0.16,0.24,4.99,0.1643835616438356,789.4931506849315
267,1225622,0.6,False,De Baarsjes - Oud-West,52.35936,4.86001,Entire home/apt,4,2.0,3.0,11,160.0,5,30,True,0,0,4.92,False,40.0,800.0,0.09,0.13,0.22,4.99,0.005479452054794521,883.9041095890411
268,1232048,0.71,False,Oud-Noord,52.38418,4.90779,Private room,2,1.0,1.0,5,82.0,2,1125,True,0,6,4.53,True,41.0,164.0,0.06,0.16,0.15,4.99,,
269,1236227,1.0,True,Centrum-West,52.36646,4.88235,Entire home/apt,4,2.0,2.0,23,434.0,1,365,True,2,3,4.52,False,108.5,434.0,0.1,0.14,0.29,10.99,0.5452054794520548,2369.780821917808
